Age,Income,Employment_Length,Home_Ownership,Debt_to_Income,Credit_Score,Delinquencies_2yrs,Public_Records,Loan_Status,Loan_ID,Loan_Amount,Loan_Term,Loan_Purpose,Revolving_Utilization,Denial_Reason
42,20000.0,1.0,RENT,39.81006369634908,562,3,1,0,LP0958,3968,60,debt_consolidation,62.87117584089355,Low Credit Score
40,40000.0,23.0,OWN,11.691754470803673,672,0,0,1,LP0959,5020,48,home_improvement,6.387311287030992,
40,40000.0,24.0,OWN,17.496308772969975,694,0,0,1,LP0960,7778,12,medical,13.90915408774585,
51,97736.0,28.0,OWN,21.318280139688373,789,0,0,1,LP0961,26155,48,debt_consolidation,21.362703162927506,
40,41226.0,29.0,MORTGAGE,18.339954537905832,696,0,0,1,LP0962,13241,60,medical,8.37766718054694,
42,,1.0,RENT,40.62452117392881,640,3,0,0,LP0963,8020,24,debt_consolidation,68.32819798943196,High DTI
43,35702.0,1.0,RENT,45.47309313570622,484,1,1,0,LP0964,9119,12,debt_consolidation,45.913122872291765,Low Credit Score
54,60392.0,5.0,MORTGAGE,10.842410011383429,737,0,0,1,LP0965,12791,12,medical,10.966147739987404,
36,40000.0,2.0,OWN,18.898592265492248,784,0,0,1,LP0966,6229,36,home_improvement,14.612586128340569,
44,74065.0,9.0,MORTGAGE,12.411650364940032,670,0,0,1,LP0967,25775,24,debt_consolidation,17.80722230429976,
28,106320.0,27.0,MORTGAGE,26.127336709778234,768,0,0,1,LP0968,46602,24,medical,12.664296508410548,
30,56609.0,11.0,OWN,18.31589613778258,670,0,0,1,LP0969,24151,48,debt_consolidation,18.82164807065193,
39,50631.0,18.0,OWN,19.95296953099618,693,1,1,1,LP0970,18783,12,car,16.963654701909952,
70,20000.0,1.0,RENT,29.464549421290872,617,4,1,0,LP0971,7277,48,car,67.5165066567964,Low Credit Score
44,73309.0,18.0,MORTGAGE,9.002680342623053,803,0,0,1,LP0972,34437,24,car,20.637271835612747,
39,96008.0,11.0,MORTGAGE,21.032140068450357,719,0,0,1,LP0973,31990,36,car,11.295314431584387,
59,20665.0,4.0,RENT,34.217193838279,503,2,0,0,LP0974,7534,12,home_improvement,65.36307341741559,Low Credit Score
48,40000.0,23.0,MORTGAGE,20.754933287856566,670,1,0,1,LP0975,10716,24,car,11.384921508569661,
49,90464.0,16.0,OWN,15.976979274434282,785,0,0,1,LP0976,14817,36,medical,13.41963320579132,
33,48796.0,25.0,MORTGAGE,24.629823371426166,670,1,0,1,LP0977,11301,60,debt_consolidation,14.186778551114282,
45,33022.0,,OTHER,27.832033174641715,575,2,0,0,LP0978,9876,24,medical,62.064620657127826,Low Credit Score
42,71035.0,22.0,OWN,21.611939641640834,672,0,0,1,LP0979,21742,60,car,2.93275914858262,
45,20000.0,4.0,RENT,33.325467067028,604,0,1,0,LP0980,9852,48,home_improvement,68.91310320819443,Low Credit Score
25,63152.0,27.0,MORTGAGE,20.20710749745463,806,0,0,1,LP0981,19458,60,car,14.487603884287953,
37,,1.0,RENT,37.71342063308387,650,0,2,0,LP0982,8357,24,car,63.1927770981822,Other
46,,,RENT,37.60835501092687,546,3,0,0,LP0983,9281,60,home_improvement,50.27742636517027,Low Credit Score
36,40000.0,8.0,OWN,14.250942964167706,670,0,0,1,LP0984,10753,12,home_improvement,16.96904418995632,
49,59438.0,22.0,MORTGAGE,25.43863517829133,723,0,0,1,LP0985,9932,24,home_improvement,4.963195738704737,
40,80403.0,5.0,MORTGAGE,15.137066680768408,771,0,0,1,LP0986,18152,36,home_improvement,9.694947006059888,
33,49655.0,13.0,MORTGAGE,16.87583248476376,670,0,0,1,LP0987,17513,60,home_improvement,16.664079671630315,
37,75791.0,21.0,MORTGAGE,16.768451223165965,676,0,0,1,LP0988,22794,12,home_improvement,15.998480983126989,
35,49819.0,18.0,MORTGAGE,26.17067496744434,787,0,0,1,LP0989,19643,48,debt_consolidation,11.052231572418394,
42,123133.0,5.0,OWN,16.191200558398414,680,0,0,1,LP0990,39171,48,car,18.688196000299406,
30,50577.0,11.0,MORTGAGE,19.209681847367857,721,1,0,1,LP0991,13390,60,car,13.717874154357098,
57,62994.0,4.0,OWN,21.18685988793897,743,0,0,1,LP0992,32431,48,home_improvement,19.428631769409275,
49,87014.0,23.0,OWN,24.309669383657674,707,0,0,1,LP0993,25287,36,medical,21.05010655722872,
37,,,OTHER,34.9615585093817,545,4,1,0,LP0994,8326,24,home_improvement,72.34709667572996,Low Credit Score
50,40000.0,10.0,OWN,23.616196624119098,709,0,0,1,LP0995,10395,12,debt_consolidation,17.777762409162783,
53,69424.0,29.0,MORTGAGE,22.472888396218785,798,0,0,1,LP0996,25753,60,medical,11.957699592838695,
49,82626.0,17.0,OWN,11.311452880411004,721,0,0,1,LP0997,32455,48,debt_consolidation,19.461049364049927,
41,,1.0,RENT,48.87546473429909,628,1,0,0,LP0998,7775,24,medical,63.40142134164262,High DTI
38,68119.0,15.0,MORTGAGE,12.691094730199737,730,0,0,1,LP0999,6811,36,medical,13.526444805779095,
35,44678.0,21.0,MORTGAGE,19.530071990089482,737,0,0,1,LP1000,13484,48,home_improvement,8.90590833391172,
